x,y,forcing,solution,residual
0.049087385212340517,0.00048057374306664791,0.045086193443752282,0.0095211212177545509,6.8765576566320874e-11
0.073631077818510776,0.00048057374306664791,-0.083517405953485585,0.013825933497286306,8.2190393380088267e-11
0.098174770424681035,0.00048057374306664791,-0.13630119718956851,0.017600028590812691,5.7325810765007645e-12
0.12271846303085129,0.00048057374306664791,-0.10486499829271757,0.020698090880630415,1.1389790499638508e-10
0.14726215563702155,0.00048057374306664791,-0.026821119815997579,0.023000521209210156,-5.372988165497361e-11
0.17180584824319181,0.00048057374306664791,0.032316312124703442,0.024418259456293605,-4.6768144912334719e-15
0.19634954084936207,0.00048057374306664791,0.011875362733482817,0.024896446758229641,-4.1450592958014454e-12
0.22089323345553233,0.00048057374306664791,-0.11271218767716575,0.024416678848187465,3.4170902218910726e-11
0.24543692606170259,0.00048057374306664791,-0.31573990961281462,0.022997704847439022,-9.4761087865435911e-11
0.26998061866787282,0.00048057374306664791,-0.53127257007755657,0.020694559217122696,-3.32424088256289e-11
0.2945243112740431,0.00048057374306664791,-0.68240391310498771,0.017596236046437529,2.4446111801523784e-11
0.31906800388021339,0.00048057374306664791,-0.7152046501293311,0.013822091225874475,-4.3146597406007459e-12
0.34361169648638362,0.00048057374306664791,-0.62083558635889402,0.0095171804769956497,-2.0984325388440084e-11
0.36815538909255385,0.00048057374306664791,-0.43574759636707583,0.0048467266615071555,1.0496925550995684e-10
0.39269908169872414,0.00048057374306664791,-0.22127507808484032,-1.0110781147612211e-05,-4.5935671932895161e-11
0.41724277430489443,0.00048057374306664791,-0.034194237800623722,-0.0048669910855022964,-1.1197556770703443e-10
0.44178646691106466,0.00048057374306664791,0.096377332878126068,-0.0095374688540798783,-6.9765998533810603e-12
0.46633015951723489,0.00048057374306664791,0.17478563118115104,-0.013842141418980703,2.186811842719294e-11
0.49087385212340517,0.00048057374306664791,0.22635495330005062,-0.017615575685829804,-6.1573413034921032e-11
0.51541754472957546,0.00048057374306664791,0.27551823861793123,-0.020712712129028105,1.0583012244325118e-10
0.53996123733574564,0.00048057374306664791,0.32792975627678689,-0.023014469411013604,1.1336265259842548e-10
0.56450492994191592,0.00048057374306664791,0.366731170122787,-0.024432326286941086,-2.4169444223787195e-11
0.58904862254808621,0.00048057374306664791,0.36438578700829088,-0.024911718511699904,-1.4535722625552694e-10
0.6135923151542565,0.00048057374306664791,0.30231481757672729,-0.024434140291260224,-4.4118153574856933e-11
0.63813600776042678,0.00048057374306664791,0.18618793731405059,-0.023017877516775184,-1.5006329512345928e-11
0.66267970036659696,0.00048057374306664791,0.047500525896477977,-0.020717332306799143,-1.4693375682828247e-10
0.68722339297276724,0.00048057374306664791,-0.06977009505672005,-0.017620940120694747,3.7020053689218457e-11
0.71176708557893753,0.00048057374306664791,-0.12992730810867087,-0.013847741401859799,-6.18372575367232e-11
0.73631077818510771,0.00048057374306664791,-0.12202892624987494,-0.0095427452955516457,-1.2262990622957659e-10
0.76085447079127799,0.00048057374306664791,-0.06302193295012079,-0.0048712961918883453,1.3222617445407536e-11
0.78539816339744828,0.00048057374306664791,0.013658096530344166,-1.2703288118470778e-05,-4.0200134887591332e-12
0.80994185600361857,0.00048057374306664791,0.076848308250592884,0.0048465938582780621,-1.1542314326540293e-10
0.83448554860978885,0.00048057374306664791,0.11264427205811343,0.0095200706276051972,3.8350780884321978e-11
0.85902924121595903,0.00048057374306664791,0.12719734786732251,0.013828152760629327,-1.5540901898702941e-12
0.88357293382212931,0.00048057374306664791,0.13661075344288759,0.017605041076197508,1.3681666910514423e-11
0.9081166264282996,0.00048057374306664791,0.15121887442248622,0.020705116377190195,8.1761097892041334e-11
0.93266031903446978,0.00048057374306664791,0.16496435788668323,0.023008683187616469,6.6454231006929376e-11
0.95720401164064006,0.00048057374306664791,0.15731567114954043,0.024426778395053049,-1.394767634721461e-11
0.98174770424681035,0.00048057374306664791,0.10711353929386616,0.024904769415300693,1.1445452918756871e-10
1.0062913968529805,0.00048057374306664791,0.0097868517756341811,0.024424518155733599,4.8525544693589495e-11
1.0308350894591509,0.00048057374306664791,-0.11349639405884812,0.02300499092755795,-1.0156023244611845e-10
1.0553787820653211,0.00048057374306664791,-0.22194992207466158,0.020701324656365309,-1.2850942532338649e-11
1.0799224746714913,0.00048057374306664791,-0.27468274851852148,0.017602476558236876,6.648970263256615e-11
1.1044661672776617,0.00048057374306664791,-0.25311226010419241,0.013827653489212541,7.3878014816841642e-11
1.1290098598838318,0.00048057374306664791,-0.17296692337882588,0.00952172661656598,-8.4691115231905201e-11
1.1535535524900022,0.00048057374306664791,-0.077656910058983883,0.0048498038131783395,7.268394219828167e-12
1.1780972450961724,0.00048057374306664791,-0.015242886043684595,-8.9067180033240045e-06,-2.1893013443796683e-11
1.2026409377023426,0.00048057374306664791,-0.01113811473645776,-0.0048678147909498645,4.0188741223801117e-11
1.227184630308513,0.00048057374306664791,-0.052099190245574745,-0.0095400778960104699,1.9625079339391505e-11
1.2517283229146832,0.00048057374306664791,-0.091552730842728969,-0.013845888725526712,-1.1812772982011666e-12
1.2762720155208536,0.00048057374306664791,-0.07455136419536057,-0.017619582203883131,-6.1683991248173697e-12
1.3008157081270237,0.00048057374306664791,0.030842504202657842,-0.020716180405602257,-3.2156458051879611e-11
1.3253594007331939,0.00048057374306664791,0.21346090736467188,-0.023017020565611491,2.5482005394650287e-11
1.3499030933393643,0.00048057374306664791,0.42244451625162738,-0.024434206202277813,-4.962752431225681e-11
1.3744467859455345,0.00048057374306664791,0.59350539921613921,-0.024913751633731988,-8.0421669323982314e-11
1.3989904785517047,0.00048057374306664791,0.68414069625270746,-0.024437408241777168,-9.7011287891746179e-11
